CODERESP;SECURITYID;BIRTHYEARR;control1;control3;CONTROL3@;S11;POLINT;PART;NONVOTE_01;NONVOTE_02;NONVOTE_03;NONVOTE_04;NONVOTE_05;NONVOTE_06;NONVOTE_07;NONVOTE_08;NONVOTE_09;NONVOTE_10;NONVOTE_98;PARTY15;VOTE1;VOTE1A;VOTE1B;VOTE1C;REASON1ACC1;REASON1ACC1_01;REASON1ACC1_02;REASON1ACC1_03;REASON1ACC1_04;REASON1ACC1_05;REASON1ACC1_06;REASON1ACC1_07;REASON2ACC1;REASON2ACC1_01;REASON2ACC1_02;REASON2ACC1_03;REASON2ACC1_04;REASON2ACC1_05;REASON2ACC1_06;REASON2ACC1_07;REASON1DEN1;REASON1DEN1_01;REASON1DEN1_02;REASON1DEN1_03;REASON1DEN1_04;REASON1DEN1_05;REASON2DEN1;REASON2DEN1_01;REASON2DEN1_02;REASON2DEN1_03;REASON2DEN1_04;REASON2DEN1_05;IMPORTANCE1;VOTE2;VOTE2A;VOTE2B;VOTE2C;REASON1ACC2;REASON1ACC2_01;REASON1ACC2_02;REASON1ACC2_03;REASON1ACC2_04;REASON2ACC2;REASON2ACC2_01;REASON2ACC2_02;REASON2ACC2_03;REASON2ACC2_04;REASON2ACC2_05;REASON1DEN2;REASON1DEN2_01;REASON1DEN2_02;REASON1DEN2_03;REASON1DEN2_04;REASON1DEN2_05;REASON1DEN2_06;REASON2DEN2;REASON2DEN2_01;REASON2DEN2_02;REASON2DEN2_03;REASON2DEN2_04;IMPORTANCE2;TRUST_1;TRUST_2;TRUST_3;TRUST_4;TRUST_5;TRUST_6;TRUST_7;TRUST_8;TRUST_9;TRUST_10;TRUST_13;TRUST_16;TRUST_23;TRUST_29;TRUST_31;TRUST_63;LRSP;VALUE1;VALUE3;VALUE4;VALUE8;VALUE9;VALUE10;VALUE12;VALUE13;VALUE16;VALUE17;DIFFICUL1;DECTIME1;ARGU1_1;ARGU1_2;ARGU1_3;ARGU1_4;ARGU1_5;ARGU1_6;ZUSATZ1_1;DIFFICUL2;DECTIME2;ARGU2_1;ARGU2_2;ARGU2_3;ARGU2_4;ARGU2_5;ARGU2_6;ZUSATZ2_1;ZUSATZ2_2;ZUSATZ3;MEDEREI_1;MEDEREI_2;MEDEREI_3;ZUSATZ4;ZUSATZ5;ONLINE;MEDIAUSE_1;MEDIAUSE_2;MEDIAUSE_3;MEDIAUSE_4;MEDIAUSE_5;MEDIAUSE_6;MEDIAUSE_7;MEDIAUSE_8;MEDIAUSE_9;MEDIAUSE_10;MEDIAUSE_11;MEDIAUSE_12;MEDIAUSE_13;MEDIAUSE_14;MEDIAUSE_15;MEDIAUSE2_1;MEDIAUSE2_2;MEDIAUSE2_3;MEDIAUSE2_4;MEDIAUSE2_5;MEDIAUSE2_6;MEDIAUSE2_7;MEDIAUSE2_8;DISCUS;VOTEWIE;PART2;PARTYA;CITIZENREPA;ORIGINPARENTS;CONFESSD;CONFESSR;CULT;EDUC;ACTI;ACTIPREV;S17JOBPOSITION;WORKLOAD;S17SECTOR;MAINEARNER;EDUCMAIN;ACTIMAIN;INCOME;INCOMEPRECARIAT;HABITAT;GEWVORL1;GEWVORL2
16267;20240922.31976.242;1974;99999998;99999998; ;2;4;1;8;8;8;8;8;8;8;8;8;8;8;16;2;99999998;4;99999998; ;99999998; ; ; ; ; ; ; ;99999998; ; ; ; ; ; ;La cause de paysans.;56; ; ; ; ; ;99; ; ; ; ;4;2;99999998;4;99999998; ;99998; ; ; ; ;99998; ; ; ; ;C'étais de nouveaux les personnes moins aisée qui passe à la caisse.;41; ; ; ; ; ; ;99; ; ; ;9;3;98;0;3;0;6;3;3;3;1;3;6;6;6;4;3;98;9;9;9;9;6;2;1;9;9;5;8;1;2;8;8;8;1;2;8;8;2;8;8;3;1;1;8;1;8;4;2;1;1;1;2;2;8;0;10;8;6;6;5;0;0;5;0;0;0;0;0;98;98;98;98;98;98;98;4;4;1;5;18;1;1;2;99999998;99999998;32;98;99999998;99999998;22;99999998;2;32;3;8;1;1;,423521844756428;,417562235139776
16271;20240922.46262.242;1960;99999998;99999998; ;2;3;1;8;8;8;8;8;8;8;8;8;8;8;2;2;99999998;4;99999998; ;99999998; ; ; ; ; ; ; ;99999998; ; ; ; ; ; ;Les surplus de contraintes pour les gens de la terre (agriculteurs, vignerons);56; ; ; ; ;Une loi a déjà été votée, il faut attendre, un peu plus pour proposer nouvelle initiatives.;32; ; ; ; ;7;2;99999998;4;99999998; ;99998; ; ; ; ;99998; ; ; ; ;Il y a trop de propositions pour changer les rentes (AVS, LPP, AI etc...) je crois que ca défavaise les retenus moyens.;13; ; ; ; ; ;J'en ai assez de cotiser et de perdre au fin.;22; ; ; ;10;98;0;5;0;4;5;5;10;7;6;0;9;6;6;6;6;0;3;3;3;4;1;1;1;3;3;6;2;2;1;1;1;4;1;3;3;1;1;8;1;4;1;1;2;1;1;4;98;1;2;4;2;3;6;0;0;10;10;0;0;7;0;0;5;6;0;0;5;10;0;0;0;0;5;0;10;4;1;8;2;2;2;2;99999998;99999998;40;7;3;33;21;2;2;33;3;8;2;2;,333758584872881;,329062083625838
16272;20240922.35097.242;1986;99999998;99999998; ;2;2;2;0;0;0;0;0;0;0;1;0;0;0;17;99999998;99999998;99999998;99999998; ;99999998; ; ; ; ; ; ; ;99999998; ; ; ; ; ; ; ;99999998; ; ; ; ; ;99999998; ; ; ; ;99999998;99999998;99999998;99999998;99999998; ;99998; ; ; ; ;99998; ; ; ; ; ;99998; ; ; ; ; ; ;99998; ; ; ;99999998;9;9;98;4;98;8;8;8;8;8;6;7;8;9;98;98;2;4;4;4;5;5;3;3;9;3;6;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;8;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;8;8;8;2;1;1;8;2;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;8;11;2;2;1;2;2;32;3;99999998;33;22;1;2;32;1;5;1;2;,677579451816509;,678219643282487
16273;20240922.41608.242;1980;99999998;99999998; ;1;2;2;0;0;0;0;0;0;0;1;0;0;0;4;99999998;99999998;99999998;99999998; ;99999998; ; ; ; ; ; ; ;99999998; ; ; ; ; ; ; ;99999998; ; ; ; ; ;99999998; ; ; ; ;99999998;99999998;99999998;99999998;99999998; ;99998; ; ; ; ;99998; ; ; ; ; ;99998; ; ; ; ; ; ;99998; ; ; ;99999998;6;4;5;4;5;8;7;5;5;7;5;8;7;7;7;5;6;3;3;3;3;1;3;3;3;4;2;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;8;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;8;8;8;2;1;2;8;1;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;98;4;1;1;2;99999998;99999998;33;1;99999998;12;10;1;8;99999998;99999998;2;2;1;,786571691963653;,787314861614422
16274;20240922.47933.242;1987;99999998;99999998; ;1;3;2;0;0;0;1;0;0;0;0;0;0;0;99;99999998;99999998;99999998;99999998; ;99999998; ; ; ; ; ; ; ;99999998; ; ; ; ; ; ; ;99999998; ; ; ; ; ;99999998; ; ; ; ;99999998;99999998;99999998;99999998;99999998; ;99998; ; ; ; ;99998; ; ; ; ; ;99998; ; ; ; ; ; ;99998; ; ; ;99999998;7;7;98;98;3;10;7;1;7;2;5;5;3;2;98;98;5;1;3;1;1;1;3;9;3;3;3;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;8;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;8;8;8;2;1;2;8;1;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;8;16;1;1;2;99999998;99999998;52;3;99999998;33;10;1;1;99999998;99999998;8;2;1;,921196778731955;,922067145025751
16275;20240922.38996.242;1983;99999998;99999998; ;1;2;2;0;0;0;0;0;0;0;1;0;0;0;3;99999998;99999998;99999998;99999998; ;99999998; ; ; ; ; ; ; ;99999998; ; ; ; ; ; ; ;99999998; ; ; ; ; ;99999998; ; ; ; ;99999998;99999998;99999998;99999998;99999998; ;99998; ; ; ; ;99998; ; ; ; ; ;99998; ; ; ; ; ; ;99998; ; ; ;99999998;8;8;7;5;5;8;8;5;5;5;8;9;5;8;8;5;7;3;2;4;5;2;5;2;2;4;3;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;8;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;8;8;8;2;1;1;8;3;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;7;3;1;1;1;2;2;52;8;3;33;22;2;2;52;3;11;1;2;,726326377602254;,727012626199682
16280;20240922.46031.242;1968;99999998;99999998; ;1;3;2;1;0;0;0;0;0;0;0;0;0;0;99;99999998;99999998;99999998;99999998; ;99999998; ; ; ; ; ; ; ;99999998; ; ; ; ; ; ; ;99999998; ; ; ; ; ;99999998; ; ; ; ;99999998;99999998;99999998;99999998;99999998; ;99998; ; ; ; ;99998; ; ; ; ; ;99998; ; ; ; ; ; ;99998; ; ; ;99999998;0;0;1;5;2;6;5;5;8;6;5;8;7;0;1;5;98;5;5;1;6;1;1;1;2;1;6;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;8;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;8;8;8;2;1;1;1;2;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;5;16;2;2;2;99999998;99999998;32;3;99999998;33;10;1;1;99999998;99999998;6;2;2;,979993136018542;,980919054360241
16282;20240922.44405.242;1972;99999998;99999998; ;2;4;1;8;8;8;8;8;8;8;8;8;8;8;16;2;99999998;2;99999998; ;99999998; ; ; ; ; ; ; ;99999998; ; ; ; ; ; ; ;99; ; ; ; ; ; ; ; ; ; ;5;2;99999998;3;99999998; ;99998; ; ; ; ;99998; ; ; ; ;Les mauvaises statistiques et les faux chiffres;54; ; ; ; ; ; ;99; ; ; ;7;5;5;3;2;5;7;6;5;5;3;5;8;7;8;3;7;98;4;3;3;8;2;2;3;8;4;2;2;3;8;3;2;2;2;2;3;2;2;3;2;3;2;2;2;2;2;4;98;1;98;2;2;1;3;0;7;0;2;3;3;7;6;8;0;0;7;7;0;3;4;4;98;8;5;2;8;4;1;10;16;1;1;1;2;2;32;3;99999998;33;23;1;2;32;3;5;2;2;,423521844756428;,417562235139776
16286;20240922.48003.242;1974;99999998;99999998; ;1;2;1;8;8;8;8;8;8;8;8;8;8;8;17;2;99999998;4;99999998; ;99999998; ; ; ; ; ; ; ;99999998; ; ; ; ; ; ;Trop de contraintes pour les agriculteurs Beaucoup de choses sont déjà existantes pour la biodiversité;32;31;56; ; ; ;99; ; ; ; ;9;2;99999998;4;99999998; ;99998; ; ; ; ;99998; ; ; ; ;Je ne suis pas d'accord de la baisse du taux de conversion  Moins de pouvoir d'achat;37;44; ; ; ; ; ;99; ; ; ;10;8;8;5;0;8;8;7;0;8;0;5;8;0;0;5;8;7;4;5;2;6;3;4;1;1;6;6;1;1;2;3;3;1;1;2;3;1;1;4;1;4;1;1;1;8;8;8;98;1;2;1;1;3;10;5;10;10;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;10;0;10;4;1;10;1;1;1;1;2;4;51;3;99999998;31;10;1;1;99999998;99999998;9;1;2;,359607779976009;,354547540438659
16287;20240922.33209.242;1961;99999998;99999998; ;2;2;1;8;8;8;8;8;8;8;8;8;8;8;3;2;99999998;4;99999998; ;99999998; ; ; ; ; ; ; ;99999998; ; ; ; ; ; ;Trop de restriction pour les paysans;51;56; ; ; ; ;99; ; ; ; ;8;1;4;99999998;99999998; ;99; ; ; ; ; ; ; ; ; ; ;99998; ; ; ; ; ; ;99998; ; ; ;8;9;9;8;3;8;8;9;3;9;6;7;9;6;6;6;9;8;2;3;3;4;3;3;2;3;4;4;1;1;3;3;2;3;2;2;3;2;1;1;2;2;4;2;2;1;1;8;2;1;2;4;1;2;4;4;8;9;6;2;2;98;2;98;8;0;0;0;0;98;3;3;3;5;5;7;8;3;1;10;3;1;1;1;2;2;32;3;99999998;33;23;1;2;51;2;98;8;8;,556311014371493;,507619658228365
16289;20240922.49857.242;1969;99999998;99999998; ;1;2;1;8;8;8;8;8;8;8;8;8;8;8;16;2;99999998;4;99999998; ;99999998; ; ; ; ; ; ; ;99999998; ; ; ; ; ; ;Je pense qu'on en fait déjà beaucoup pour le biodiversité;31; ; ; ; ; ;99; ; ; ; ;2;2;99999998;4;99999998; ;99998; ; ; ; ;99998; ; ; ; ;Les ménages ont toujours moins dans le porte monnaie tout devient plus cher caisse, loyer etc. et à la retraite on a toujours moins alors je dis stop.;31;44; ; ; ; ; ;99; ; ; ;2;6;7;2;2;4;7;8;3;5;5;1;8;5;5;9;5;5;4;5;2;5;4;4;3;3;5;2;1;1;2;3;2;2;2;1;3;8;1;3;3;2;1;1;2;3;3;3;98;1;2;3;2;3;6;0;8;0;1;1;4;98;7;6;6;0;0;0;0;5;5;4;2;2;7;0;1;2;1;10;15;1;1;1;2;2;21;3;99999998;98;10;2;1;99999998;99999998;7;2;2;,306655504435697;,302340385591508
16290;20240922.42394.242;1989;99999998;99999998; ;2;3;2;0;0;0;0;0;0;0;1;0;0;0;17;99999998;99999998;99999998;99999998; ;99999998; ; ; ; ; ; ; ;99999998; ; ; ; ; ; ; ;99999998; ; ; ; ; ;99999998; ; ; ; ;99999998;99999998;99999998;99999998;99999998; ;99998; ; ; ; ;99998; ; ; ; ; ;99998; ; ; ; ; ; ;99998; ; ; ;99999998;6;4;4;0;4;6;4;8;8;6;4;10;6;8;4;98;2;2;3;1;2;1;4;2;4;3;3;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;8;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;8;8;8;2;2;2;8;8;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;3;2;1;1;2;99999998;99999998;52;3;99999998;33;22;1;2;32;3;8;2;2;,770373668615873;,771101534029943
16291;20240922.39479.242;1971;99999998;99999998; ;2;8;2;0;0;0;1;0;0;0;0;0;0;0;99;99999998;99999998;99999998;99999998; ;99999998; ; ; ; ; ; ; ;99999998; ; ; ; ; ; ; ;99999998; ; ; ; ; ;99999998; ; ; ; ;99999998;99999998;99999998;99999998;99999998; ;99998; ; ; ; ;99998; ; ; ; ; ;99998; ; ; ; ; ; ;99998; ; ; ;99999998;5;5;5;5;5;7;5;9;5;5;5;98;98;7;7;5;98;6;9;9;6;6;3;9;9;3;9;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;8;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;8;8;8;98;1;1;8;4;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;98;18;1;1;8;99999998;99999998;32;3;99999998;33;21;1;8;99999998;99999998;5;3;1;,788584653434776;,789329724974323
16292;20240922.42423.242;1953;99999998;99999998; ;2;2;1;8;8;8;8;8;8;8;8;8;8;8;1;2;99999998;4;99999998; ;99999998; ; ; ; ; ; ; ;99999998; ; ; ; ; ; ;Ne pas péforer la surface agricoleutile;56; ; ; ; ; ;99; ; ; ; ;10;2;99999998;4;99999998; ;99998; ; ; ; ;99998; ; ; ; ;Projet pas clair;52;53; ; ; ; ; ;99; ; ; ;7;0;0;9;0;0;0;0;0;0;0;98;9;0;0;0;0;10;6;6;5;6;5;5;1;1;5;6;1;1;4;4;4;4;1;1;4;2;1;8;8;8;3;8;1;8;8;8;2;1;1;8;1;2;8;1;8;1;8;8;2;1;7;0;0;0;0;0;0;4;2;7;1;0;0;0;1;3;1;10;1;1;1;1;2;2;32;7;2;99999998;10;99999998;2;32;7;10;2;2;,889537367602274;,877020196372576
16294;20240922.49202.242;1973;99999998;99999998; ;1;4;1;8;8;8;8;8;8;8;8;8;8;8;16;2;99999998;4;99999998; ;99999998; ; ; ; ; ; ; ;99999998; ; ; ; ; ; ; ;99; ; ; ; ; ; ; ; ; ; ;3;2;99999998;4;99999998; ;99998; ; ; ; ;99998; ; ; ; ; ;99; ; ; ; ; ; ; ; ; ; ;10;3;3;1;3;5;8;2;7;7;3;0;7;5;5;3;5;7;3;4;2;2;1;5;4;2;1;4;1;1;3;2;2;2;2;2;3;1;1;3;2;1;1;1;3;2;2;2;2;1;2;2;2;4;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;3;0;0;0;0;3;0;0;4;1;5;18;1;2;2;99999998;99999998;51;3;99999998;33;10;2;8;99999998;99999998;7;3;1;,356004182009936;,35099465068837
16297;20240922.45052.242;1941;99999998;99999998; ;1;2;1;8;8;8;8;8;8;8;8;8;8;8;2;1;4;99999998;99999998;Gutes Ziel, wenig Erfolgschancen;12;31;13; ; ; ; ; ;99; ; ; ; ; ; ; ;99999998; ; ; ; ; ;99999998; ; ; ; ;6;2;99999998;4;99999998; ;99998; ; ; ; ;99998; ; ; ; ;völlig unklar, wer betroffen wird;53; ; ; ; ; ;Parlament schramble so lang an der Reform, bis zu den Pensionskassen und Reichen passte;32;46;36; ;10;8;2;2;5;0;8;6;8;1;6;3;0;0;2;4;0;5;1;3;2;8;1;2;8;4;4;3;1;1;8;8;8;8;8;8;8;8;8;3;1;3;2;2;4;2;1;4;2;1;2;2;2;2;9;7;3;3;5;0;0;0;0;2;98;0;0;0;2;0;0;98;0;0;4;4;6;2;1;9;2;1;1;8;99999998;99999998;98;98;99999998;99999998;10;99999998;1;99999998;99999998;6;2;2;1,04458968933188;,860004666114719
16298;20240922.46935.242;1968;99999998;99999998; ;2;2;1;8;8;8;8;8;8;8;8;8;8;8;17;2;99999998;4;99999998; ;99999998; ; ; ; ; ; ; ;99999998; ; ; ; ; ; ;Zu viel Aufwand für die Bauern. Geht zu weit.;56;52; ; ; ; ;99; ; ; ; ;7;2;99999998;4;99999998; ;99998; ; ; ; ;99998; ; ; ; ;Mehr zahlen -> weniger erhalten / Umwandlungssatz. Mit der AHV schon bestraft, hätte die Übergangsjahrgange wieder betroffen.;31;37; ; ; ; ;persönlich noch betroffen mit weniger erhalten;22; ; ; ;10;7;4;8;3;3;7;4;5;6;7;3;7;8;7;8;5;7;4;2;4;4;2;4;1;1;3;5;1;1;3;8;1;4;2;4;4;1;1;3;3;4;1;1;2;4;2;4;2;1;98;3;2;3;8;5;8;5;3;3;2;0;6;3;0;0;0;0;0;0;0;0;1;1;4;0;7;4;1;10;1;1;1;2;99999998;99999998;32;3;99999998;33;21;2;1;99999998;99999998;4;2;2;,628485080770881;,724218978847488
16300;20240922.38999.242;1949;99999998;99999998; ;2;3;2;1;0;0;0;0;0;0;0;0;0;0;4;99999998;99999998;99999998;99999998; ;99999998; ; ; ; ; ; ; ;99999998; ; ; ; ; ; ; ;99999998; ; ; ; ; ;99999998; ; ; ; ;99999998;99999998;99999998;99999998;99999998; ;99998; ; ; ; ;99998; ; ; ; ; ;99998; ; ; ; ; ; ;99998; ; ; ;99999998;6;6;4;4;4;6;5;4;4;5;4;5;5;5;4;5;5;2;4;4;2;1;8;5;4;3;4;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;8;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;8;8;8;1;1;98;8;1;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;9;4;1;1;1;1;4;32;7;7;99999998;23;99999998;2;52;7;98;1;2;2,41477777277409;2,41499796863494
16308;20240922.45508.242;1984;99999998;99999998; ;1;3;2;0;0;0;0;0;0;0;1;0;0;0;8;99999998;99999998;99999998;99999998; ;99999998; ; ; ; ; ; ; ;99999998; ; ; ; ; ; ; ;99999998; ; ; ; ; ;99999998; ; ; ; ;99999998;99999998;99999998;99999998;99999998; ;99998; ; ; ; ;99998; ; ; ; ; ;99998; ; ; ; ; ; ;99998; ; ; ;99999998;5;5;3;1;5;8;7;5;7;6;4;8;4;4;5;98;5;4;4;4;4;2;4;3;8;5;5;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;8;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;8;8;8;2;2;2;8;1;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;5;8;1;1;1;2;2;32;1;99999998;12;10;1;8;99999998;99999998;3;2;1;1,22212709125543;1,22328178290387
16309;20240922.47385.242;1991;99999998;99999998; ;1;4;2;0;0;0;0;0;0;0;0;0;0;1;16;99999998;99999998;99999998;99999998; ;99999998; ; ; ; ; ; ; ;99999998; ; ; ; ; ; ; ;99999998; ; ; ; ; ;99999998; ; ; ; ;99999998;99999998;99999998;99999998;99999998; ;99998; ; ; ; ;99998; ; ; ; ; ;99998; ; ; ; ; ; ;99998; ; ; ;99999998;5;4;4;7;4;6;5;5;5;5;3;8;5;5;8;4;1;3;3;2;4;2;2;3;2;5;5;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;8;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;8;8;8;2;2;98;8;1;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;0;18;1;1;1;1;1;51;3;99999998;33;21;3;1;99999998;99999998;4;2;1;2,56872941560161;2,56896364982032
16311;20240922.49877.242;1966;99999998;99999998; ;2;1;1;8;8;8;8;8;8;8;8;8;8;8;9;1;4;99999998;99999998;Besserer Schutz von Insekten und Vögel Artenvielfalt muss besser geschützt sein;32; ; ; ; ; ; ; ;99; ; ; ; ; ; ; ;99999998; ; ; ; ; ;99999998; ; ; ; ;7;2;99999998;4;99999998; ;99998; ; ; ; ;99998; ; ; ; ;Umwandlungssatz;37; ; ; ; ; ; ;99; ; ; ;10;7;5;5;3;7;7;4;2;4;7;4;4;7;8;4;3;5;2;5;5;1;5;4;1;1;1;6;1;1;3;3;2;3;4;4;3;2;2;4;3;2;2;1;2;3;2;2;98;1;2;1;2;1;8;0;5;3;0;0;1;8;4;1;3;3;1;0;2;3;1;1;0;0;7;5;7;2;1;7;9;1;1;2;99999998;99999998;51;3;99999998;32;21;1;2;51;3;12;1;2;,762327741680828;,627620032678606
16313;20240922.48489.242;2002;99999998;99999998; ;2;3;1;8;8;8;8;8;8;8;8;8;8;8;4;2;99999998;4;99999998; ;99999998; ; ; ; ; ; ; ;99999998; ; ; ; ; ; ; ;99; ; ; ; ; ; ; ; ; ; ;4;2;99999998;4;99999998; ;99998; ; ; ; ;99998; ; ; ; ;Das Gespräch mit dem Vater;94; ; ; ; ; ; ;99; ; ; ;7;7;3;3;6;5;4;4;2;3;3;5;4;7;4;6;4;5;3;3;3;3;2;5;1;2;5;5;8;2;8;8;8;8;8;8;8;2;2;4;1;8;3;1;3;3;1;2;98;1;1;2;1;4;2;3;1;2;1;3;1;2;3;1;2;2;2;0;1;2;1;1;1;0;1;2;1;3;1;9;4;1;1;1;2;4;52;98;99999998;99999998;10;99999998;4;32;3;7;2;2;,641392643123836;,632367253261812
16314;20240922.34742.242;1971;99999998;99999998; ;1;2;2;0;0;0;0;0;0;1;0;0;0;0;99;99999998;99999998;99999998;99999998; ;99999998; ; ; ; ; ; ; ;99999998; ; ; ; ; ; ; ;99999998; ; ; ; ; ;99999998; ; ; ; ;99999998;99999998;99999998;99999998;99999998; ;99998; ; ; ; ;99998; ; ; ; ; ;99998; ; ; ; ; ; ;99998; ; ; ;99999998;8;6;4;5;3;8;8;6;5;4;8;4;4;6;5;98;4;2;3;2;3;2;3;2;2;3;4;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;8;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;8;8;8;98;98;98;8;1;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;3;4;1;1;1;2;4;51;3;99999998;32;10;2;1;99999998;99999998;12;1;2;1,69977330052502;1,7013792824629
16316;20240922.37784.242;1968;99999998;99999998; ;1;2;1;8;8;8;8;8;8;8;8;8;8;8;17;2;99999998;4;99999998; ;99999998; ; ; ; ; ; ; ;99999998; ; ; ; ; ; ;Zuviel in der Vorlage verpackt;52;53; ; ; ;ich will nicht noch mehr Vorschriften!;32; ; ; ; ;3;2;99999998;4;99999998; ;99998; ; ; ; ;99998; ; ; ; ;den Politikern kann ich nicht mehr trauen ,wenn sie mit falschen Zahlen jonglieren;54; ; ; ; ; ; ;99; ; ; ;6;1;1;1;2;1;2;2;2;1;1;1;0;0;1;2;1;7;2;6;1;3;5;2;6;5;1;8;1;1;4;4;2;1;3;2;4;2;2;2;1;3;1;2;3;1;1;3;2;1;1;2;1;3;5;3;4;5;0;2;2;0;1;0;0;0;0;0;0;3;1;6;2;3;5;1;6;3;1;10;16;1;1;1;2;4;32;3;99999998;33;23;1;2;52;3;7;1;2;,54480108807649;,537134891293818
16317;20240922.42706.242;1999;99999998;99999998; ;2;4;2;0;0;0;0;0;0;0;1;0;0;0;99;99999998;99999998;99999998;99999998; ;99999998; ; ; ; ; ; ; ;99999998; ; ; ; ; ; ; ;99999998; ; ; ; ; ;99999998; ; ; ; ;99999998;99999998;99999998;99999998;99999998; ;99998; ; ; ; ;99998; ; ; ; ; ;99998; ; ; ; ; ; ;99998; ; ; ;99999998;8;7;98;5;7;8;8;7;8;7;8;8;5;8;98;8;98;3;4;3;1;2;2;1;2;3;2;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;8;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;8;8;8;98;1;2;8;2;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;5;18;2;2;2;99999998;99999998;32;3;99999998;32;10;2;1;99999998;99999998;7;1;1;1,71977261250916;1,72558678203751
