CODERESP;SECURITYID;BIRTHYEARR;CONTROL1;CONTROL3;CONTROL3@;S11;POLINT;PART;NONVOTE_01;NONVOTE_02;NONVOTE_03;NONVOTE_04;NONVOTE_05;NONVOTE_06;NONVOTE_07;NONVOTE_08;NONVOTE_09;NONVOTE_10;NONVOTE_98;PARTY15;VOTE1;VOTE1A;VOTE1B;VOTE1C;IMPORTANCE1;REASON1ACC1;REASON1ACC1_01;REASON1ACC1_02;REASON1ACC1_03;REASON1ACC1_04;REASON2ACC1;REASON2ACC1_01;REASON2ACC1_02;REASON2ACC1_03;REASON1DEN1;REASON1DEN1_01;REASON1DEN1_02;REASON1DEN1_03;REASON2DEN1;REASON2DEN1_01;REASON2DEN1_02;REASON2DEN1_03;VOTE2;VOTE2A;VOTE2B;VOTE2C;IMPORTANCE2;REASON1ACC2;REASON1ACC2_01;REASON1ACC2_02;REASON1ACC2_03;REASON1ACC2_04;REASON2ACC2;REASON2ACC2_01;REASON2ACC2_02;REASON2ACC2_03;REASON1DEN2;REASON1DEN2_01;REASON1DEN2_02;REASON1DEN2_03;REASON2DEN2;REASON2DEN2_01;REASON2DEN2_02;REASON2DEN2_03;VOTE3;VOTE3A;VOTE3B;VOTE3C;IMPORTANCE3;REASON1ACC3;REASON1ACC3_01;REASON1ACC3_02;REASON1ACC3_03;REASON2ACC3;REASON2ACC3_01;REASON2ACC3_02;REASON2ACC3_03;REASON1DEN3;REASON1DEN3_01;REASON1DEN3_02;REASON1DEN3_03;REASON2DEN3;REASON2DEN3_01;REASON2DEN3_02;REASON2DEN3_03;REASON2DEN3_04;TRUST_1;TRUST_2;TRUST_3;TRUST_4;TRUST_5;TRUST_6;TRUST_7;TRUST_8;TRUST_9;TRUST_10;TRUST_30;TRUST_33;TRUST_34;TRUST_38;TRUST_39;TRUST_40;TRUST_41;TRUST_42;LRSP;VALUE4;VALUE7;VALUE8;VALUE10;DIFFICUL1;DECTIME1;ARGU1_1;ARGU1_2;ARGU1_3;ARGU1_4;ARGU1_5;ARGU1_6;DIFFICUL2;DECTIME2;ARGU2_1;ARGU2_2;ARGU2_3;ARGU2_4;ARGU2_5;ARGU2_6;DIFFICUL3;DECTIME3;ARGU3_1;ARGU3_2;ARGU3_3;ARGU3_4;ARGU3_5;ARGU3_6;COVID1A;COVID1B;COVID1C;VACC;PFLEGE1;PFLEGE2_1;PFLEGE2_2;JUSTI_1;JUSTI_2;ONLINE;MEDIAUSE_1;MEDIAUSE_2;MEDIAUSE_3;MEDIAUSE_4;MEDIAUSE_5;MEDIAUSE_6;MEDIAUSE_7;MEDIAUSE_8;MEDIAUSE_9;MEDIAUSE_10;MEDIAUSE_11;MEDIAUSE_12;MEDIAUSE_13;MEDIAUSE_14;MEDIAUSE_15;MEDIAUSE2_1;MEDIAUSE2_2;MEDIAUSE2_3;MEDIAUSE2_4;MEDIAUSE2_5;MEDIAUSE2_6;MEDIAUSE2_7;MEDIAUSE2_8;DISCUS;VOTEWIE;PART2;PARTYA;CITIZENREPA;ORIGINPARENTS;CONFESSR;CONFESSD;CULT;EDUC;ACTI;ACTIPREV;S17JOBPOSITION;WORKLOAD;S17SECTOR;MAINEARNER;EDUCMAIN;ACTIMAIN;INCOME;INCOMEPRECARIAT;HABITAT;GEWVORL1;GEWVORL2;GEWVORL3
15661;20211128.89215.212;1966;99999998;99999998; ;1;2;1;8;8;8;8;8;8;8;8;8;8;8;9;2;99999998;3;99999998;9; ;99999998; ; ; ; ;99999998; ; ;J'étais en faveur de l'idée de revaloriser et assurer le développement des soins infirmiers dès le départ. Le caractère essentiel de  cette profession pour la communauté, la dureté des conditions de travail justifient une revalorisation. Mais, de l'avis d;91; ; ; ;99; ; ;2;99999998;2;99999998;7; ;99999998; ; ; ; ;99999998; ; ;J’admettais que l’affiliation à un parti politique des candidats juges laisse planer un certain doute sur leur complète indépendance, alors que la séparation des pouvoirs et l’indépendance de la justice sont des piliers de l’État de droit. Je considère qu;90; ; ; ;99; ; ;1;4;99999998;99999998;10;En novembre comme en juin un examen de la loi et du contexte m’a convaincu de voter oui.   Certes, je considère que des erreurs ont été commises par le Conseil fédéral : par exemple le message sur l’inutilité des masques en mars 2020 qui semblait plus pro;17; ; ;Désavouer les opposants dont les visions politiques me semblent reposer sur des postulats très douteux;53; ; ; ;99999998; ; ; ;99999998; ; ; ;8;8;6;8;6;10;6;6;7;7;8;9;2;9;10;8;2;9;7;3;4;5;5;2;3;2;1;1;3;3;3;1;2;3;2;1;2;2;2;1;1;2;3;1;4;2;4;2;1;3;1;4;8;3;2;4;2;7;3;3;8;5;2;1;5;2;8;4;3;0;0;1;7;1;5;4;2;8;2;8;2;2;9;9;1;1;1;1;4;60;3;99999998;32;10;1;1;99999998;99999998;15;1;2;0.714231518;0.780539754;0.767780247
15662;20211128.88634.212;1970;99999998;99999998; ;2;3;2;1;0;0;0;0;0;1;0;0;0;0;7;99999998;99999998;99999998;99999998;99999998; ;99999998; ; ; ; ;99999998; ; ; ;99999998; ; ; ;99999998; ; ;99999998;99999998;99999998;99999998;99999998; ;99999998; ; ; ; ;99999998; ; ; ;99999998; ; ; ;99999998; ; ;99999998;99999998;99999998;99999998;99999998; ;99999998; ; ; ;99999998; ; ; ;99999998; ; ; ;99999998; ; ; ;8;8;5;5;5;9;8;7;5;5;7;7;1;98;7;8;2;8;7;2;4;2;2;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;8;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;5;7;2;2; ;2;99999998;32;8;3;32;10;1;2;52;98;5;2;1;0.316639103;0.317789426;0.316022138
15664;20211128.83502.212;1960;99999998;99999998; ;1;1;1;8;8;8;8;8;8;8;8;8;8;8;16;1;4;99999998;99999998;10; ;99; ; ; ; ; ; ; ; ;99999998; ; ; ;99999998; ; ;2;99999998;3;99999998;5; ;99999998; ; ; ; ;99999998; ; ; ;99; ; ; ; ; ; ;1;4;99999998;99999998;10;mehr Freiheit, Schutz vor Ungeimpften und CoronaleugnerInnen;38; ; ; ;99; ; ; ;99999998; ; ; ;99999998; ; ; ;5;5;5;5;0;8;5;7;3;7;5;5;0;8;8;5;0;5;3;1;1;2;1;2;1;2;2;2;3;2;3;1;1;3;3;4;4;1;4;1;1;1;2;1;4;3;4;3;1;3;1;4;3;3;4;4;3;0;5;5;10;0;0;0;10;0;0;0;0;10;0;10;5;5;0;0;5;5;0;5;3;1;10;2;2;2;1;1;4;60;7;3;32;21;2;3;99999998;99999998;98;1;1;0.447308897;0.481260211;0.418852798
15665;20211128.88787.212;1969;99999998;99999998; ;2;1;1;8;8;8;8;8;8;8;8;8;8;8;5;1;3;99999998;99999998;9;Der Pflegenotstand ist sehr gross. Es müssen unbedingt schnell mehr Pflegende ausgebildet werden und die Arbeitsbedingungen verbessert werden;57; ; ; ;Ich bin in die Pflege tätig;14; ; ; ;99999998; ; ; ;99999998; ; ;2;99999998;4;99999998;9; ;99999998; ; ; ; ;99999998; ; ;Die Gesetzergrundlage im Moment ist ausreichend;21; ; ;Ich habemicht bei einer Freunden, die Juristin ist, informiert;94; ; ;1;4;99999998;99999998;10;Es ist einer der Möglichkeiten der Pandemie entgegenzuwirken;33; ; ;Ich habe die Nase voll, von dummen Menschen, die Selbstbestimmt leben wollen;57; ; ; ;99999998; ; ; ;99999998; ; ; ;10;9;6;6;6;10;9;3;3;6;10;10;0;10;8;10;0;10;2;1;3;1;1;2;2;1;1;1;3;3;2;2;2;4;4;8;1;8;8;1;1;1;4;1;4;4;4;1;1;3;1;1;2;3;1;4;2;10;8;8;8;0;10;0;4;10;10;0;0;0;9;9;5;5;5;5;0;8;1;8;1;1;10;5;2;2;1;1;5;31;3;99999998;33;23;2;2;60;3;15;1;2;1.208135176;1.28829979;1.352229671
15666;20211128.80107.212;1996;99999998;99999998; ;1;2;1;8;8;8;8;8;8;8;8;8;8;8;1;1;4;99999998;99999998;8; ;99; ; ; ; ; ; ; ; ;99999998; ; ; ;99999998; ; ;1;8;99999998;99999998;6; ;99; ; ; ; ; ; ; ; ;99999998; ; ; ;99999998; ; ;1;3;99999998;99999998;10; ;99; ; ; ; ; ; ; ;99999998; ; ; ;99999998; ; ; ;4;5;5;4;3;6;5;7;7;5;4;5;8;6;8;4;4;8;7;1;3;4;3;2;3;1;2;2;3;3;4;2;3;3;2;2;2;2;2;2;3;2;1;2;2;2;2;3;1;3;1;4;3;3;2;3;2;5;7;7;6;0;5;0;5;4;0;0;6;0;0;5;4;2;4;2;3;3;0;7;3;2;7;1;1;1;1;1;5;51;3;99999998;32;10;1;1;99999998;99999998;98;1;1;1.2813076;1.297733642;1.199795659
15667;20211128.79105.212;1960;99999998;99999998; ;2;2;1;8;8;8;8;8;8;8;8;8;8;8;17;1;2;99999998;99999998;7;Dringende Unterstützung v. Pflegekräften;57; ; ; ; ;99; ; ; ;99999998; ; ; ;99999998; ; ;2;99999998;2;99999998;5; ;99999998; ; ; ; ;99999998; ; ;Rücksprache mit Juristen;93; ; ; ;99; ; ;3;99999998;99999998;4;7; ;99999998; ; ; ;99999998; ; ; ;99999998; ; ; ;99999998; ; ; ;8;8;4;5;3;5;7;3;3;7;5;5;98;8;8;7;3;7;5;3;4;3;8;1;2;1;1;1;3;8;4;2;3;8;3;3;2;2;2;2;8;8;8;8;8;8;8;3;1;8;1;2;8;3;3;4;2;8;2;2;8;2;2;2;2;5;2;2;0;0;0;0;0;98;0;0;0;5;0;8;2;2;7;5;1;1;1;1;2;32;1;99999998;31;22;1;3;99999998;99999998;98;2;2;0.489801044;0.31485328;0.387991598
15671;20211128.71176.212;1960;99999998;99999998; ;2;1;1;8;8;8;8;8;8;8;8;8;8;8;2;1;4;99999998;99999998;10;Seit den Spitalprivatisierungen wird auf Kosten der Patientinnen und der Pflege gespart. Qualität ging verloren, das Zwischenmenschliche und eine hilfreiche, zuverlässige, Pflege am Patienten findet kaum keine Zeit und Platz. Die Pflege kann keine zufried;54; ; ; ;Die Katastrophe unserer Zeit ist dank der Ausbeutung von Arbeitskräften überall zu beobachten, wo es nur noch um Profit geht.;54; ; ; ;99999998; ; ; ;99999998; ; ;2;99999998;4;99999998;8; ;99999998; ; ; ; ;99999998; ; ;Russisch Roulette mit Richtern? Nein danke!;30; ; ; ;99; ; ;1;4;99999998;99999998;10;Gesundheitsmassnahmen gehen uns alle an. Verantwortung ebenfalls.;33; ; ; ;99; ; ; ;99999998; ; ; ;99999998; ; ; ;3;4;4;2;0;6;5;7;5;5;5;3;0;5;7;4;0;4;2;1;8;1;1;1;1;4;1;4;4;4;4;8;1;4;3;8;3;1;1;1;1;4;4;1;4;3;4;2;1;3;1;4;1;4;4;4;1;10;0;0;0;0;0;0;5;6;0;0;10;0;0;3;4;2;0;0;0;4;0;2;3;1;10;11;1;1; ;2;99999998;52;9;3;33;21;3;2;31;1;98;2;2;0.421085424;0.449026131;0.471308357
15672;20211128.78909.212;2001;99999998;99999998; ;1;2;1;8;8;8;8;8;8;8;8;8;8;8;1;2;99999998;4;99999998;2; ;99999998; ; ; ; ;99999998; ; ; ;99; ; ; ; ; ; ;2;99999998;4;99999998;5; ;99999998; ; ; ; ;99999998; ; ;System funktioniert so wies ist. Wieso ändern?;21; ; ; ;99; ; ;1;4;99999998;99999998;10;Macht Sinn und funktioniert ja bereits seit einiger Zeit.;12; ; ; ;99; ; ; ;99999998; ; ; ;99999998; ; ; ;10;10;6;1;10;7;9;8;9;8;10;10;98;9;9;9;0;6;5;2;1;5;2;1;1;2;2;3;1;3;2;1;1;2;4;3;1;2;1;1;1;1;8;1;4;3;4;8;1;2;1;4;1;3;4;4;1;0;0;0;10;9;0;0;1;0;0;1;1;9;10;0;0;0;0;0;0;0;0;10;3;1;10;1;1;1;1;1;5;32;3;99999998;33;22;1;4;40;3;13;1;1;1.89022709;1.944362204;2.040848166
15673;20211128.87758.212;1958;99999998;99999998; ;1;2;1;8;8;8;8;8;8;8;8;8;8;8;17;1;4;99999998;99999998;10; ;99; ; ; ; ; ; ; ; ;99999998; ; ; ;99999998; ; ;2;99999998;4;99999998;6; ;99999998; ; ; ; ;99999998; ; ; ;99; ; ; ; ; ; ;1;4;99999998;99999998;10;Schutz der Bevölkerung, der Wirtschaft und der sozialen Werke.;37;42;43; ;99; ; ; ;99999998; ; ; ;99999998; ; ; ;6;7;7;5;6;9;7;8;6;7;8;8;0;8;10;6;0;5;5;3;3;1;1;1;2;1;1;1;2;2;3;2;2;2;2;2;2;2;2;1;1;2;1;1;4;3;4;2;1;3;1;4;3;3;4;3;2;7;7;9;7;0;7;0;0;0;7;0;0;0;0;0;5;0;5;0;0;8;5;8;2;1;10;2;1;1; ;2;99999998;32;7;3;32;10;1;1;99999998;99999998;11;1;2;0.436016442;0.34055191;0.335841268
15674;20211128.78184.212;1973;99999998;99999998; ;1;2;1;8;8;8;8;8;8;8;8;8;8;8;9;1;2;99999998;99999998;6;Was etwas gescehen muss;32; ; ; ;Gegenvorschlag war zu wenig stichhaltig;41; ; ; ;99999998; ; ; ;99999998; ; ;2;99999998;4;99999998;5; ;99999998; ; ; ; ;99999998; ; ; ;99; ; ; ; ; ; ;1;4;99999998;99999998;9;Notwendigkeit für weitere stringentes Vorgehen;23; ; ;Wäre für internationaler Personenverkehr problematisch geworden;41; ; ; ;99999998; ; ; ;99999998; ; ; ;7;5;3;3;6;9;5;2;6;7;7;7;0;8;7;8;0;8;4;9;9;9;9;8;8;2;2;2;2;2;4;1;1;3;3;3;2;2;2;1;1;2;2;2;4;4;4;2;1;3;1;5;2;3;4;4;3;8;5;5;9;0;0;0;3;0;5;0;0;0;9;5;5;98;0;0;0;5;0;7;2;1;10;9;1;1; ;2;99999998;51;3;99999998;33;10;1;3;99999998;99999998;15;1;2;0.52084078;0.560373257;0.487706861
15677;20211128.87201.212;1968;99999998;99999998; ;1;1;1;8;8;8;8;8;8;8;8;8;8;8;5;1;4;99999998;99999998;6; ;99; ; ; ; ; ; ; ; ;99999998; ; ; ;99999998; ; ;2;99999998;4;99999998;8; ;99999998; ; ; ; ;99999998; ; ;gefaehrlich, da mit dem Losverfahren sehr fragwuerdige Leute waehlbar sind, die zwar formal die Kriterien erfuellen, aber in einer Wahl durch die vereinigte Bundesversammlung nie bestehen  wuerden;30; ; ; ;99; ; ;1;4;99999998;99999998;10;Schluss mit der Diktatur der Minderheit;58; ; ; ;99; ; ; ;99999998; ; ; ;99999998; ; ; ;8;5;5;7;4;9;8;7;2;8;7;7;0;10;6;8;0;10;4;3;3;3;4;1;1;1;2;1;2;3;4;1;1;3;4;3;1;1;1;1;1;1;8;1;4;3;4;2;1;3;1;5;2;3;4;4;3;10;4;0;5;0;2;0;10;8;0;0;0;0;0;10;5;2;0;0;5;8;0;9;2;1;10;5;1;1;2;1;3;60;3;99999998;33;10;1;1;99999998;99999998;15;1;1;0.983978464;1.514007913;1.181107618
15678;20211128.79245.212;1996;99999998;99999998; ;1;2;1;8;8;8;8;8;8;8;8;8;8;8;16;1;4;99999998;99999998;8;Le personnel des soins n’est pas toujours considéré à sa juste valeur, de plus, de moins en moins de suisses travaillent dans les hôpitaux à cause de la pénibilité du travail en comparaison du salaire.;25; ; ; ; ;99; ; ; ;99999998; ; ; ;99999998; ; ;2;99999998;4;99999998;1; ;99999998; ; ; ; ;99999998; ; ;Ce projet n’a aucun sens, la justice suisse fonctionne très bien pour l’instant;21; ; ; ;99; ; ;1;2;99999998;99999998;10;Les personnes anti vax m’ont fait voter oui avec leur propagande stupide. Je ne suis pas pour obliger les gens à être vacciner mais en publiant des fake news, faisant du cherry picking, en traitant le gouvernement de dictature et en étant malhonnête en ve;501; ; ; ;99; ; ; ;99999998; ; ; ;99999998; ; ; ;9;8;5;6;98;7;9;7;7;7;9;8;1;5;9;9;0;10;5;4;5;5;4;2;1;2;1;2;8;3;3;2;3;3;8;8;2;8;8;1;2;2;3;2;4;4;4;1;1;3;1;3;8;8;8;4;1;6;2;5;7;7;5;4;6;6;3;0;7;5;4;3;5;4;3;0;1;6;3;9;2;2;9;19;1;1; ;2;99999998;32;3;99999998;33;10;2;1;99999998;99999998;9;1;1;0.386905275;0.365092986;0.359124799
15680;20211128.76619.212;1976;99999998;99999998; ;2;1;1;8;8;8;8;8;8;8;8;8;8;8;1;2;99999998;4;99999998;10; ;99999998; ; ; ; ;99999998; ; ; ;99; ; ; ; ; ; ;8;99999998;99999998;99999998;10; ;99999998; ; ; ; ;99999998; ; ; ;99999998; ; ; ;99999998; ; ;2;99999998;3;99999998;10; ;99999998; ; ; ;99999998; ; ; ;99; ; ; ; ; ; ; ;5;5;5;0;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;4;1;1;1;1;3;10;10;10;10;10;10;10;10;8;8;9;10;10;10;10;5;5;5;5;5;5;5;5;1;1;5;1;1;1;2;1;6;40;1;99999998;11;10;1;1;99999998;99999998;4;2;1;0.876243902;1.215278332;0.792099863
15683;20211128.88554.212;1975;99999998;99999998; ;1;2;2;0;0;0;0;1;0;0;0;1;0;0;2;99999998;99999998;99999998;99999998;99999998; ;99999998; ; ; ; ;99999998; ; ; ;99999998; ; ; ;99999998; ; ;99999998;99999998;99999998;99999998;99999998; ;99999998; ; ; ; ;99999998; ; ; ;99999998; ; ; ;99999998; ; ;99999998;99999998;99999998;99999998;99999998; ;99999998; ; ; ;99999998; ; ; ;99999998; ; ; ;99999998; ; ; ;10;10;5;3;98;8;10;5;98;10;10;8;98;98;10;98;0;10;0;1;5;2;2;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;8;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;2;2;2;2;2;1;2;32;3;99999998;33;10;3;2;52;3;11;1;1;1.302401504;1.328500528;1.297064574
15684;20211128.80023.212;1946;99999998;99999998; ;1;2;1;8;8;8;8;8;8;8;8;8;8;8;99;8;99999998;99999998;99999998;10; ;99999998; ; ; ; ;99999998; ; ; ;99999998; ; ; ;99999998; ; ;1;2;99999998;99999998;98; ;99; ; ; ; ; ; ; ; ;99999998; ; ; ;99999998; ; ;1;4;99999998;99999998;10; ;99; ; ; ; ; ; ; ;99999998; ; ; ;99999998; ; ; ;8;7;5;6;8;6;98;5;7;4;4;8;5;8;9;4;7;8;0;1;1;4;4;2;2;1;1;1;2;1;3;2;2;3;4;1;3;4;4;2;2;1;1;1;2;3;4;1;3;1;1;2;4;1;3;2;2;9;9;9;10;9;10;1;1;8;9;0;0;0;0;0;5;0;0;0;0;9;0;9;2;1;10;2;9;2;2;1;4;21;7;3;33;10;1;1;99999998;99999998;3;3;2;0.02342032;0.02702661;0.022437782
15685;20211128.86327.212;1977;99999998;99999998; ;1;2;1;8;8;8;8;8;8;8;8;8;8;8;2;1;4;99999998;99999998;5; ;99; ; ; ; ; ; ; ; ;99999998; ; ; ;99999998; ; ;2;99999998;4;99999998;2; ;99999998; ; ; ; ;99999998; ; ; ;99; ; ; ; ; ; ;1;4;99999998;99999998;7; ;99; ; ; ; ; ; ; ;99999998; ; ; ;99999998; ; ; ;7;5;6;5;5;7;7;7;6;7;7;7;5;7;8;5;3;5;4;2;5;3;3;1;1;1;1;1;3;2;3;2;3;2;2;2;3;1;2;1;1;3;3;2;4;3;4;2;1;3;1;4;2;4;2;2;1;7;6;7;5;6;1;1;5;0;0;5;0;0;1;2;3;3;3;2;2;5;3;7;2;1;8;2;1;1;1;1;2;52;3;99999998;32;10;2;1;99999998;99999998;9;2;1;0.35942889;0.553038713;0.431436475
15686;20211128.89091.212;1939;99999998;99999998; ;1;3;2;0;0;0;0;1;0;0;0;0;0;0;4;99999998;99999998;99999998;99999998;99999998; ;99999998; ; ; ; ;99999998; ; ; ;99999998; ; ; ;99999998; ; ;99999998;99999998;99999998;99999998;99999998; ;99999998; ; ; ; ;99999998; ; ; ;99999998; ; ; ;99999998; ; ;99999998;99999998;99999998;99999998;99999998; ;99999998; ; ; ;99999998; ; ; ;99999998; ; ; ;99999998; ; ; ;5;5;2;1;1;4;2;0;1;4;3;2;4;4;6;4;0;4;5;4;4;3;3;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;6;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;4;4;1;1;2;1;9;32;1;99999998;11;10;1;1;99999998;99999998;6;2;1;0.635317871;0.637625926;0.634079966
15696;20211128.85576.212;1957;99999998;99999998; ;2;2;2;1;0;0;0;0;0;0;0;0;0;0;2;99999998;99999998;99999998;99999998;99999998; ;99999998; ; ; ; ;99999998; ; ; ;99999998; ; ; ;99999998; ; ;99999998;99999998;99999998;99999998;99999998; ;99999998; ; ; ; ;99999998; ; ; ;99999998; ; ; ;99999998; ; ;99999998;99999998;99999998;99999998;99999998; ;99999998; ; ; ;99999998; ; ; ;99999998; ; ; ;99999998; ; ; ;5;5;98;3;2;7;4;4;4;8;5;5;4;4;5;5;4;5;2;1;8;1;1;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;8;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;3;2;2;1; ;2;99999998;33;7;3;33;10;2;1;99999998;99999998;98;2;2;2.66909816;2.66973503;2.668537522
15697;20211128.80662.212;2000;99999998;99999998; ;2;2;1;8;8;8;8;8;8;8;8;8;8;8;4;1;4;99999998;99999998;4;Car je trouve important de soutenir notre personnel de santé.;33; ; ; ; ;99; ; ; ;99999998; ; ; ;99999998; ; ;2;99999998;8;99999998;2; ;99999998; ; ; ; ;99999998; ; ;Parce que je trouve aberrant que quelqu'un soit embaucher a la roulette au lieu que ce soit simplement la personne la plus adéquate pour ce poste. Dans la vie professionnelle de chaque personne, on est embauché pour son CV et ses aptitudes !;30;33; ; ;99; ; ;1;4;99999998;99999998;6;Car sans la loi, pas de subvention au restaurateur, commerçants et chaque personne qui subissent financièrement la situation sanitaire.;42; ; ; ;99; ; ; ;99999998; ; ; ;99999998; ; ; ;6;3;2;4;3;8;6;3;5;2;6;5;3;7;8;3;1;5;6;1;5;4;4;2;8;1;1;2;2;3;4;1;1;2;2;1;2;1;2;1;1;2;4;2;3;3;3;1;1;3;1;4;3;3;3;4;3;0;3;0;4;0;0;0;1;0;5;0;6;0;0;0;5;0;5;3;0;3;2;6;5;1;10;4;1;2;2;1;2;32;3;99999998;33;10;1;1;99999998;99999998;4;1;1;0.432229912;0.454648255;0.659415036
15701;20211128.85683.212;1954;99999998;99999998; ;2;2;1;8;8;8;8;8;8;8;8;8;8;8;7;1;8;99999998;99999998;10;è importante;31; ; ; ; ;98; ; ; ;99999998; ; ; ;99999998; ; ;2;99999998;8;99999998;4; ;99999998; ; ; ; ;99999998; ; ; ;99; ; ; ; ; ; ;1;8;99999998;99999998;7; ;99; ; ; ; ; ; ; ;99999998; ; ; ;99999998; ; ; ;5;7;7;98;98;10;10;1;7;6;10;9;5;5;10;10;7;10;10;1;6;9;6;1;1;2;8;8;8;8;8;2;8;2;2;2;2;2;2;2;8;2;8;8;8;2;8;8;8;8;1;8;4;1;8;8;8;98;98;10;98;98;98;98;98;98;98;98;98;98;98;98;98;98;98;98;98;98;98;10;4;1;10;7;1;1; ;2;99999998;32;1;99999998;11;98;1;2;98;1;98;1;1;0.153163253;0.153327212;0.158776261
15702;20211128.85222.212;1987;99999998;99999998; ;2;2;1;8;8;8;8;8;8;8;8;8;8;8;9;1;2;99999998;99999998;3; ;99; ; ; ; ; ; ; ; ;99999998; ; ; ;99999998; ; ;1;4;99999998;99999998;2; ;99; ; ; ; ; ; ; ; ;99999998; ; ; ;99999998; ; ;2;99999998;4;99999998;9; ;99999998; ; ; ;99999998; ; ; ;99; ; ; ; ; ; ; ;5;5;5;4;5;8;7;6;8;9;7;5;5;7;7;7;8;5;98;1;2;3;3;1;2;1;1;1;2;1;3;1;1;8;1;1;2;3;3;1;1;2;2;3;1;2;1;3;1;3;5;5;2;3;8;1;1;3;1;0;3;5;3;7;8;6;3;4;1;1;0;4;5;5;3;3;1;3;0;5;4;1;10;9;1;1;2;1;2;52;3;99999998;33;23;2;2;52;3;7;1;1;0.777557055;0.787525142;1.04073382
15707;20211128.78803.212;1968;99999998;99999998; ;2;3;1;8;8;8;8;8;8;8;8;8;8;8;6;1;4;99999998;99999998;10;Lavoro nel mondo sanitario e sono perfettamente consapevole della necessità di una regolamentazione più appropriata, siamo soggetti a stress notevoli, richieste di prestazioni sempre più articolate, aggiornamenti continui ,lavoro  psicofisico importante.;14;51; ; ; ;98; ; ; ;99999998; ; ; ;99999998; ; ;1;4;99999998;99999998;8;Ritengo che tutti debbano avere la possibilità di candidarsi ,una volta valutate che le loro capacità rientrino nei parametri di competenza;21; ; ; ; ;99; ; ; ;99999998; ; ; ;99999998; ; ;1;4;99999998;99999998;10;Ritengo sensato che siano gli organi federali a prendersi la responsabilità delle decisioni sia perché ho fiducia nel sistema sia per non influenzare eventuali restrizioni necessarie per la salute pubblica, da interessi economici dei singoli cantoni;203; ; ; ;98; ; ; ;99999998; ; ; ;99999998; ; ; ;10;10;7;8;7;10;8;5;8;8;10;10;98;10;10;9;0;10;5;2;2;5;2;1;1;1;1;1;2;3;3;1;1;1;1;1;3;2;1;1;1;3;2;1;3;2;4;1;1;2;1;1;4;3;1;2;2;4;4;7;10;0;4;0;0;0;4;0;0;0;0;0;5;0;0;0;0;7;0;10;3;1;4;6;1;2;1;1;4;52;3;99999998;32;10;1;1;99999998;99999998;5;2;2;0.142830291;0.178345824;0.148064624
